LoanID,PoolID,BorrowerID,VehicleKey,GeoKey,ServicerID,OriginationDateKey,OriginationDate,OriginalLoanAmount,CurrentBalance,InterestRate,OriginalTerm,RemainingTerm,MonthsOnBook,LTV_Current,DTI_Ratio,CIBIL_Score_Orig,CIBIL_Score_Current,CIBILBand_Curr,DelinquencyDays,DPD_Bucket,IFRS9_Stage,PD_Estimate,LGD_Estimate,EAD,ECL_Provision,IsDefaulted,LossAmount,RecoveryAmount,NetLoss,PrepaymentAmount
L2400417,ZAAUTO2024-1,B2400417,7,8,SRV-BAJAJ,20211130,2021-11-30,653179.22,193362.35,10.03,48,13,35,60.29,28.43,775,775,Excellent,0,Current,1,0.012251,0.376672,193362.35,892.28,False,0.0,0.0,0.0,0.0
L2400418,ZAAUTO2024-1,B2400418,8,9,SRV-BAJAJ,20230530,2023-05-30,1238692.28,804467.96,8.33,48,31,17,78.79,37.76,637,662,Prime,0,Current,1,0.135591,0.45952,804467.96,50123.66,False,0.0,0.0,0.0,0.0
L2400419,ZAAUTO2024-1,B2400419,4,7,SRV-BAJAJ,20220130,2022-01-30,865665.84,300640.47,12.04,48,15,33,68.39,49.84,735,706,Super Prime,79,60-89 DPD,2,0.262408,0.334829,300640.47,26414.87,False,0.0,0.0,0.0,0.0
L2400420,ZAAUTO2024-1,B2400420,6,6,SRV-ICICI,20220930,2022-09-30,1198202.88,748441.22,12.5,60,35,25,77.18,38.96,760,760,Excellent,24,1-29 DPD,1,0.017654,0.372057,748441.22,4916.11,False,0.0,0.0,0.0,0.0
L2400421,ZAAUTO2024-1,B2400421,8,6,SRV-ICICI,20231230,2023-12-30,1099491.91,908821.12,11.17,60,50,10,67.31,24.11,769,809,Excellent,67,60-89 DPD,2,0.106329,0.373937,908821.12,36134.89,False,0.0,0.0,0.0,0.0
L2400422,ZAAUTO2024-1,B2400422,1,3,SRV-BAJAJ,20211230,2021-12-30,520535.65,296212.01,9.62,72,38,34,74.84,29.38,726,704,Super Prime,0,Current,1,0.071957,0.378491,296212.01,8067.38,False,0.0,0.0,0.0,0.0
L2400423,ZAAUTO2024-1,B2400423,0,2,SRV-ICICI,20220830,2022-08-30,734105.12,363393.68,12.6,48,22,26,77.51,30.64,682,650,Prime,84,60-89 DPD,2,0.463005,0.318916,363393.68,53658.63,False,0.0,0.0,0.0,0.0
L2400424,ZAAUTO2024-1,B2400424,7,8,SRV-ICICI,20210730,2021-07-30,401060.6,165760.69,14.61,60,21,39,70.86,15.78,713,706,Super Prime,0,Current,1,0.068963,0.360808,165760.69,4124.55,False,0.0,0.0,0.0,0.0
L2400425,ZAAUTO2024-1,B2400425,0,0,SRV-HDFC,20240330,2024-03-30,733145.94,647908.91,11.26,72,65,7,67.78,29.65,900,886,Excellent,0,Current,1,0.004164,0.339188,647908.91,915.09,False,0.0,0.0,0.0,0.0
L2400426,ZAAUTO2024-1,B2400426,8,14,SRV-ICICI,20220430,2022-04-30,1352884.53,759573.6,14.74,60,30,30,61.15,45.57,752,738,Super Prime,46,30-59 DPD,2,0.168674,0.370504,759573.6,47469.1,False,0.0,0.0,0.0,0.0
L2400427,ZAAUTO2024-1,B2400427,5,6,SRV-HDFC,20211230,2021-12-30,862456.28,236672.78,9.05,60,26,34,52.53,42.76,785,765,Excellent,0,Current,1,0.015565,0.339748,236672.78,1251.56,False,0.0,0.0,0.0,172802.35
L2400428,ZAAUTO2024-1,B2400428,2,13,SRV-ICICI,20230430,2023-04-30,569031.33,293096.28,11.22,36,18,18,46.71,43.91,713,728,Super Prime,0,Current,1,0.040847,0.275187,293096.28,3294.56,False,0.0,0.0,0.0,0.0
L2400429,ZAAUTO2024-1,B2400429,3,14,SRV-BAJAJ,20240330,2024-03-30,943553.42,594589.42,10.11,72,65,7,59.17,34.62,638,659,Prime,85,60-89 DPD,2,0.438218,0.318134,594589.42,82892.9,False,0.0,0.0,0.0,249338.62
L2400430,ZAAUTO2024-1,B2400430,7,11,SRV-BAJAJ,20220330,2022-03-30,886291.7,351899.61,13.67,48,17,31,46.71,35.48,766,706,Super Prime,0,Current,2,0.262408,0.287673,351899.61,26564.14,False,0.0,0.0,0.0,0.0
L2400431,ZAAUTO2024-1,B2400431,4,4,SRV-ICICI,20220330,2022-03-30,1588608.84,625944.12,12.99,48,17,31,74.03,31.62,792,773,Excellent,0,Current,1,0.012832,0.379353,625944.12,3046.96,False,0.0,0.0,0.0,0.0
L2400432,ZAAUTO2024-1,B2400432,4,9,SRV-HDFC,20240229,2024-02-29,582554.38,497371.12,11.79,60,52,8,77.13,23.61,783,790,Excellent,0,Current,1,0.008922,0.324837,497371.12,1441.55,False,0.0,0.0,0.0,0.0
L2400433,ZAAUTO2024-1,B2400433,7,5,SRV-ICICI,20230730,2023-07-30,909319.91,691109.98,11.16,60,45,15,75.3,41.11,757,765,Excellent,0,Current,1,0.015565,0.37509,691109.98,4034.88,False,0.0,0.0,0.0,0.0
L2400434,ZAAUTO2024-1,B2400434,4,14,SRV-HDFC,20240330,2024-03-30,1474184.67,1234803.29,11.48,48,41,7,84.17,40.52,748,733,Super Prime,0,Current,1,0.035889,0.414145,1234803.29,18353.01,False,0.0,0.0,0.0,0.0
L2400435,ZAAUTO2024-1,B2400435,9,4,SRV-HDFC,20220830,2022-08-30,1928085.46,1297561.23,10.38,72,46,26,56.38,51.53,788,748,Super Prime,0,Current,1,0.024143,0.341779,1297561.23,10706.87,False,0.0,0.0,0.0,0.0
L2400436,ZAAUTO2024-1,B2400436,6,6,SRV-ICICI,20230330,2023-03-30,1486909.75,507032.95,10.4,72,53,19,69.09,18.25,745,737,Super Prime,40,30-59 DPD,2,0.170778,0.434916,507032.95,37659.44,False,0.0,0.0,0.0,646041.41
L2400437,ZAAUTO2024-1,B2400437,8,0,SRV-ICICI,20240330,2024-03-30,1694938.45,1462187.02,10.04,60,53,7,73.82,33.14,664,641,Near Prime,0,Current,1,0.157352,0.373938,1462187.02,86034.65,False,0.0,0.0,0.0,0.0
L2400438,ZAAUTO2024-1,B2400438,1,4,SRV-BAJAJ,20230530,2023-05-30,546904.42,425303.6,10.7,72,55,17,63.03,43.6,769,745,Super Prime,0,Current,1,0.026141,0.393058,425303.6,4369.92,False,0.0,0.0,0.0,0.0
L2400439,ZAAUTO2024-1,B2400439,3,13,SRV-BAJAJ,20230730,2023-07-30,794125.06,557524.39,12.35,48,33,15,69.67,48.17,741,727,Super Prime,0,Current,1,0.041905,0.426614,557524.39,9966.88,False,0.0,0.0,0.0,0.0
L2400440,ZAAUTO2024-1,B2400440,2,5,SRV-HDFC,20211130,2021-11-30,655177.22,359782.9,8.6,72,37,35,74.57,29.6,711,698,Prime,114,90+ DPD,3,1.0,0.23816,359782.9,85685.81,True,85685.81,211946.49,85685.81,0.0
L2400441,ZAAUTO2024-1,B2400441,5,11,SRV-ICICI,20230930,2023-09-30,1485386.99,1161385.35,9.72,60,47,13,64.19,36.6,682,698,Prime,0,Current,1,0.08123,0.329347,1161385.35,31070.23,False,0.0,0.0,0.0,0.0
L2400442,ZAAUTO2024-1,B2400442,9,10,SRV-BAJAJ,20230930,2023-09-30,511883.63,375660.04,11.3,48,35,13,64.65,24.81,665,651,Prime,0,Current,1,0.148189,0.359542,375660.04,20015.19,False,0.0,0.0,0.0,0.0
L2400443,ZAAUTO2024-1,B2400443,2,14,SRV-BAJAJ,20220130,2022-01-30,758658.71,144005.15,10.74,48,15,33,75.35,29.03,757,788,Excellent,0,Current,1,0.009276,0.274622,144005.15,366.85,False,0.0,0.0,0.0,121278.82
L2400444,ZAAUTO2024-1,B2400444,2,11,SRV-ICICI,20210630,2021-06-30,270105.4,49249.2,8.75,48,8,40,75.41,25.96,792,811,Excellent,0,Current,1,0.006359,0.332849,49249.2,104.24,False,0.0,0.0,0.0,0.0
L2400445,ZAAUTO2024-1,B2400445,0,11,SRV-ICICI,20220530,2022-05-30,1024148.56,559812.28,9.44,60,31,29,83.39,33.69,716,759,Excellent,0,Current,1,0.018112,0.315625,559812.28,3200.22,False,0.0,0.0,0.0,0.0
L2400446,ZAAUTO2024-1,B2400446,5,2,SRV-HDFC,20210630,2021-06-30,1427106.05,286062.99,15.07,48,8,40,66.25,32.94,658,669,Prime,0,Current,1,0.126252,0.409503,286062.99,14789.65,False,0.0,0.0,0.0,0.0
L2400447,ZAAUTO2024-1,B2400447,2,0,SRV-BAJAJ,20210530,2021-05-30,631262.68,317708.45,13.44,72,31,41,65.23,24.98,684,659,Prime,0,Current,1,0.139287,0.371417,317708.45,16436.2,False,0.0,0.0,0.0,0.0
L2400448,ZAAUTO2024-1,B2400448,5,4,SRV-BAJAJ,20210930,2021-09-30,1525491.75,654363.91,11.36,60,23,37,53.77,28.9,733,674,Prime,103,90+ DPD,3,1.0,0.316837,654363.91,207326.71,True,207326.71,239728.24,207326.71,0.0
L2400449,ZAAUTO2024-1,B2400449,1,11,SRV-BAJAJ,20231030,2023-10-30,706142.25,603615.96,10.87,84,72,12,61.29,45.0,826,837,Excellent,0,Current,1,0.00494,0.355166,603615.96,1058.98,False,0.0,0.0,0.0,0.0
L2400450,ZAAUTO2024-1,B2400450,4,3,SRV-BAJAJ,20231130,2023-11-30,617975.53,505318.41,12.54,60,49,11,72.98,38.54,742,791,Excellent,0,Current,1,0.008754,0.388362,505318.41,1718.0,False,0.0,0.0,0.0,0.0
L2400451,ZAAUTO2024-1,B2400451,8,3,SRV-ICICI,20210930,2021-09-30,1404886.56,359643.61,11.0,48,11,37,56.31,40.69,680,664,Prime,0,Current,1,0.133021,0.300487,359643.61,14375.4,False,0.0,0.0,0.0,0.0
L2400452,ZAAUTO2024-1,B2400452,2,6,SRV-ICICI,20210730,2021-07-30,377815.17,155102.47,14.11,60,21,39,71.98,20.88,730,731,Super Prime,0,Current,1,0.037806,0.382272,155102.47,2241.58,False,0.0,0.0,0.0,0.0
L2400453,ZAAUTO2024-1,B2400453,8,2,SRV-BAJAJ,20231130,2023-11-30,2298194.52,1755609.02,9.64,48,37,11,80.46,33.77,683,700,Super Prime,0,Current,1,0.078097,0.458746,1755609.02,62897.87,False,0.0,0.0,0.0,0.0
L2400454,ZAAUTO2024-1,B2400454,5,4,SRV-ICICI,20221230,2022-12-30,740119.03,306489.7,13.02,36,14,22,72.73,26.04,735,681,Prime,45,30-59 DPD,2,0.360853,0.429039,306489.7,47450.7,False,0.0,0.0,0.0,0.0
L2400455,ZAAUTO2024-1,B2400455,5,10,SRV-BAJAJ,20230330,2023-03-30,738976.72,463201.69,11.83,48,29,19,64.6,50.11,735,722,Super Prime,0,Current,1,0.047523,0.324738,463201.69,7148.42,False,0.0,0.0,0.0,0.0
L2400456,ZAAUTO2024-1,B2400456,4,13,SRV-ICICI,20240130,2024-01-30,882544.96,741142.29,11.27,60,51,9,74.87,38.81,753,735,Super Prime,107,90+ DPD,3,1.0,0.370478,741142.29,274576.7,True,274576.7,408564.2,274576.7,0.0
L2400457,ZAAUTO2024-1,B2400457,9,12,SRV-ICICI,20231230,2023-12-30,1307076.69,1122379.22,13.09,72,62,10,53.1,41.74,803,767,Excellent,0,Current,1,0.014816,0.387363,1122379.22,6441.34,False,0.0,0.0,0.0,0.0
L2400458,ZAAUTO2024-1,B2400458,5,4,SRV-BAJAJ,20231030,2023-10-30,663416.78,535291.99,13.17,60,48,12,73.04,14.54,747,740,Super Prime,0,Current,1,0.029848,0.400205,535291.99,6394.19,False,0.0,0.0,0.0,0.0
L2400459,ZAAUTO2024-1,B2400459,3,6,SRV-ICICI,20230930,2023-09-30,1548379.95,1142817.81,12.53,48,35,13,64.18,22.48,716,726,Super Prime,0,Current,1,0.042984,0.291529,1142817.81,14320.82,False,0.0,0.0,0.0,0.0
L2400460,ZAAUTO2024-1,B2400460,5,10,SRV-BAJAJ,20240330,2024-03-30,424612.99,379695.48,9.96,84,77,7,73.96,39.57,712,665,Prime,74,60-89 DPD,2,0.419266,0.316072,379695.48,50316.49,False,0.0,0.0,0.0,0.0
L2400461,ZAAUTO2024-1,B2400461,0,4,SRV-BAJAJ,20240229,2024-02-29,583742.93,446163.1,10.45,36,28,8,75.52,38.88,719,709,Super Prime,166,90+ DPD,3,1.0,0.450382,446163.1,200943.91,True,200943.91,168465.48,200943.91,0.0
L2400462,ZAAUTO2024-1,B2400462,2,8,SRV-ICICI,20210830,2021-08-30,692745.72,287443.74,11.85,60,22,38,60.07,26.02,699,673,Prime,0,Current,1,0.120512,0.364744,287443.74,12634.87,False,0.0,0.0,0.0,0.0
L2400463,ZAAUTO2024-1,B2400463,7,13,SRV-HDFC,20220630,2022-06-30,992072.52,454451.88,13.36,48,20,28,33.04,32.89,739,714,Super Prime,0,Current,1,0.057629,0.28951,454451.88,7582.1,False,0.0,0.0,0.0,0.0
L2400464,ZAAUTO2024-1,B2400464,6,13,SRV-BAJAJ,20230630,2023-06-30,1000193.2,742953.54,10.31,60,44,16,63.05,42.82,792,754,Excellent,0,Current,1,0.020616,0.324707,742953.54,4973.53,False,0.0,0.0,0.0,0.0
L2400465,ZAAUTO2024-1,B2400465,5,9,SRV-HDFC,20220630,2022-06-30,607791.25,392081.82,9.77,72,44,28,78.58,19.38,699,710,Super Prime,0,Current,1,0.063157,0.302455,392081.82,7489.67,False,0.0,0.0,0.0,0.0
L2400466,ZAAUTO2024-1,B2400466,7,6,SRV-HDFC,20240330,2024-03-30,389585.62,336585.27,10.65,60,53,7,54.07,11.95,683,689,Prime,0,Current,1,0.095607,0.269103,336585.27,8659.7,False,0.0,0.0,0.0,0.0
L2400467,ZAAUTO2024-1,B2400467,9,4,SRV-BAJAJ,20231230,2023-12-30,808019.61,666235.23,10.45,60,50,10,56.63,27.34,789,796,Excellent,0,Current,1,0.007994,0.320092,666235.23,1704.78,False,0.0,0.0,0.0,0.0
L2400468,ZAAUTO2024-1,B2400468,8,6,SRV-BAJAJ,20240130,2024-01-30,1122405.25,899330.72,10.46,48,39,9,81.22,26.25,745,706,Super Prime,0,Current,1,0.068963,0.40641,899330.72,25205.87,False,0.0,0.0,0.0,0.0
L2400469,ZAAUTO2024-1,B2400469,5,2,SRV-BAJAJ,20220930,2022-09-30,1025712.84,711539.76,11.9,72,47,25,77.23,35.62,737,781,Excellent,17,1-29 DPD,1,0.010719,0.352341,711539.76,2687.26,False,0.0,0.0,0.0,0.0
L2400470,ZAAUTO2024-1,B2400470,5,4,SRV-ICICI,20231130,2023-11-30,996312.98,695095.73,12.79,36,25,11,66.8,31.0,666,654,Prime,0,Current,1,0.145016,0.399871,695095.73,40306.95,False,0.0,0.0,0.0,0.0
L2400471,ZAAUTO2024-1,B2400471,8,13,SRV-BAJAJ,20221230,2022-12-30,766620.79,197131.53,8.74,36,14,22,64.88,35.28,747,762,Excellent,0,Current,1,0.01678,0.34083,197131.53,1127.42,False,0.0,0.0,0.0,114775.53
L2400472,ZAAUTO2024-1,B2400472,7,4,SRV-ICICI,20210630,2021-06-30,570180.05,107385.37,10.87,48,8,40,50.22,49.74,699,726,Super Prime,0,Current,1,0.042984,0.344152,107385.37,1588.56,False,0.0,0.0,0.0,0.0
L2400473,ZAAUTO2024-1,B2400473,1,11,SRV-HDFC,20211130,2021-11-30,606352.02,18800.99,11.39,36,1,35,84.06,35.09,686,754,Excellent,118,90+ DPD,3,1.0,0.333586,18800.99,6271.74,True,6271.74,9824.92,6271.74,0.0
L2400474,ZAAUTO2024-1,B2400474,3,2,SRV-HDFC,20240130,2024-01-30,1027875.61,888644.43,11.56,72,63,9,82.17,27.29,744,781,Excellent,0,Current,1,0.010719,0.366677,888644.43,3492.69,False,0.0,0.0,0.0,0.0
L2400475,ZAAUTO2024-1,B2400475,5,3,SRV-HDFC,20220930,2022-09-30,589998.31,429021.55,9.01,84,59,25,71.82,25.96,728,749,Super Prime,0,Current,1,0.023513,0.452917,429021.55,4568.8,False,0.0,0.0,0.0,0.0
L2400476,ZAAUTO2024-1,B2400476,2,0,SRV-ICICI,20231030,2023-10-30,1036360.48,695788.34,12.19,36,24,12,77.2,35.28,737,749,Super Prime,10,1-29 DPD,1,0.023513,0.382879,695788.34,6263.87,False,0.0,0.0,0.0,0.0
L2400477,ZAAUTO2024-1,B2400477,5,6,SRV-ICICI,20220630,2022-06-30,846680.22,205166.11,12.27,36,8,28,62.17,48.37,701,694,Prime,0,Current,1,0.087582,0.398866,205166.11,7167.19,False,0.0,0.0,0.0,0.0
L2400478,ZAAUTO2024-1,B2400478,0,0,SRV-ICICI,20221130,2022-11-30,1136301.3,630073.58,12.68,48,25,23,57.83,32.44,776,816,Excellent,0,Current,1,0.005978,0.300412,630073.58,1131.46,False,0.0,0.0,0.0,0.0
L2400479,ZAAUTO2024-1,B2400479,5,10,SRV-BAJAJ,20230830,2023-08-30,1119341.97,876659.12,13.77,60,46,14,73.74,29.22,670,670,Prime,94,90+ DPD,3,1.0,0.272287,876659.12,238703.01,True,238703.01,379632.6,238703.01,0.0
L2400480,ZAAUTO2024-1,B2400480,2,1,SRV-HDFC,20230730,2023-07-30,458121.85,318639.58,10.62,48,33,15,69.52,34.62,739,725,Super Prime,0,Current,1,0.044086,0.320904,318639.58,4507.91,False,0.0,0.0,0.0,0.0
L2400481,ZAAUTO2024-1,B2400481,6,2,SRV-ICICI,20240229,2024-02-29,841657.1,694515.4,13.36,48,40,8,79.37,30.91,752,777,Excellent,0,Current,1,0.011706,0.383845,694515.4,3120.78,False,0.0,0.0,0.0,0.0
L2400482,ZAAUTO2024-1,B2400482,6,8,SRV-ICICI,20211030,2021-10-30,1023458.17,454674.6,11.13,60,24,36,57.8,40.42,868,855,Excellent,0,Current,1,0.004495,0.376927,454674.6,770.4,False,0.0,0.0,0.0,0.0
L2400483,ZAAUTO2024-1,B2400483,4,11,SRV-HDFC,20210730,2021-07-30,545293.78,201759.31,8.97,84,45,39,56.01,30.42,734,720,Super Prime,0,Current,1,0.049924,0.248949,201759.31,2507.56,False,0.0,0.0,0.0,121671.74
L2400484,ZAAUTO2024-1,B2400484,6,9,SRV-BAJAJ,20231030,2023-10-30,366694.49,303339.16,9.49,72,60,12,82.86,38.34,677,710,Super Prime,0,Current,1,0.063157,0.365089,303339.16,6994.42,False,0.0,0.0,0.0,0.0
L2400485,ZAAUTO2024-1,B2400485,7,12,SRV-ICICI,20231130,2023-11-30,1369751.44,1144941.72,8.83,72,61,11,87.64,40.26,825,810,Excellent,0,Current,1,0.006444,0.351432,1144941.72,2592.8,False,0.0,0.0,0.0,0.0
L2400486,ZAAUTO2024-1,B2400486,4,10,SRV-BAJAJ,20221030,2022-10-30,945803.76,654238.19,9.53,72,48,24,84.35,44.23,851,826,Excellent,0,Current,1,0.005388,0.436539,654238.19,1538.9,False,0.0,0.0,0.0,0.0
L2400487,ZAAUTO2024-1,B2400487,5,13,SRV-HDFC,20230830,2023-08-30,3815766.86,2731560.1,11.24,48,34,14,58.11,25.24,764,770,Excellent,0,Current,1,0.013776,0.238378,2731560.1,8970.42,False,0.0,0.0,0.0,0.0
L2400488,ZAAUTO2024-1,B2400488,3,4,SRV-HDFC,20221130,2022-11-30,606666.66,326642.83,9.2,48,25,23,54.53,24.41,669,652,Prime,29,1-29 DPD,1,0.147153,0.30765,326642.83,14787.67,False,0.0,0.0,0.0,0.0
L2400489,ZAAUTO2024-1,B2400489,6,14,SRV-HDFC,20240130,2024-01-30,670852.44,563471.47,11.33,60,51,9,68.92,49.3,748,781,Excellent,0,Current,1,0.010719,0.388413,563471.47,2345.92,False,0.0,0.0,0.0,0.0
L2400490,ZAAUTO2024-1,B2400490,4,0,SRV-BAJAJ,20240330,2024-03-30,1179786.29,988944.86,11.78,48,41,7,91.25,34.29,726,722,Super Prime,39,30-59 DPD,2,0.208808,0.420349,988944.86,86802.07,False,0.0,0.0,0.0,0.0
L2400491,ZAAUTO2024-1,B2400491,4,14,SRV-BAJAJ,20220330,2022-03-30,1865702.94,709909.56,9.95,48,17,31,83.19,19.39,757,797,Excellent,0,Current,1,0.007857,0.32026,709909.56,1786.31,False,0.0,0.0,0.0,0.0
L2400492,ZAAUTO2024-1,B2400492,7,6,SRV-BAJAJ,20230330,2023-03-30,1143553.57,806755.24,11.36,60,41,19,57.3,33.64,850,822,Excellent,0,Current,1,0.0056,0.33356,806755.24,1506.86,False,0.0,0.0,0.0,0.0
L2400493,ZAAUTO2024-1,B2400493,8,11,SRV-ICICI,20210830,2021-08-30,1175571.37,719216.64,11.4,84,46,38,59.32,37.39,798,800,Excellent,0,Current,1,0.007473,0.276916,719216.64,1488.26,False,0.0,0.0,0.0,0.0
L2400494,ZAAUTO2024-1,B2400494,9,11,SRV-HDFC,20231030,2023-10-30,515442.83,207998.7,9.82,48,36,12,95.0,33.12,707,725,Super Prime,0,Current,1,0.044086,0.378698,207998.7,3472.59,False,0.0,0.0,0.0,186045.52
L2400495,ZAAUTO2024-1,B2400495,7,1,SRV-ICICI,20230330,2023-03-30,1063580.79,803047.13,10.6,72,53,19,65.96,30.39,787,776,Excellent,0,Current,1,0.011974,0.384421,803047.13,3696.55,False,0.0,0.0,0.0,0.0
L2400496,ZAAUTO2024-1,B2400496,3,8,SRV-ICICI,20220530,2022-05-30,1249158.44,699034.91,11.7,60,31,29,85.55,19.1,780,778,Excellent,0,Current,1,0.011447,0.370547,699034.91,2965.13,False,0.0,0.0,0.0,0.0
L2400497,ZAAUTO2024-1,B2400497,4,1,SRV-HDFC,20210730,2021-07-30,1113803.86,557009.99,9.11,72,33,39,71.89,41.43,780,791,Excellent,0,Current,1,0.008754,0.48758,557009.99,2377.55,False,0.0,0.0,0.0,0.0
L2400498,ZAAUTO2024-1,B2400498,7,9,SRV-BAJAJ,20211130,2021-11-30,844099.19,472782.07,10.19,72,37,35,52.32,29.34,718,705,Super Prime,0,Current,1,0.070453,0.391206,472782.07,13030.71,False,0.0,0.0,0.0,0.0
L2400499,ZAAUTO2024-1,B2400499,1,14,SRV-BAJAJ,20221030,2022-10-30,1843831.72,1288770.03,10.79,72,48,24,55.63,30.51,657,657,Prime,0,Current,1,0.141644,0.337781,1288770.03,61660.82,False,0.0,0.0,0.0,0.0
