SnapshotDate,SnapshotDateKey,LoanID,PoolID,DPD_Days,DPD_Bucket,DPD_Bucket_Prior,RollFlag,CurrentBalance,RBI_SMA_Class,CureFlag,RepossessionFlag,WriteOffFlag
2023-11-30,20231130,L2400019,ZAAUTO2024-1,0,Current,Current,Same,542378.22,Standard,False,False,False
2023-12-30,20231230,L2400019,ZAAUTO2024-1,0,Current,Current,Same,542378.22,Standard,False,False,False
2024-01-30,20240130,L2400019,ZAAUTO2024-1,0,Current,Current,Same,542378.22,Standard,False,False,False
2024-02-29,20240229,L2400019,ZAAUTO2024-1,0,Current,Current,Same,542378.22,Standard,False,False,False
2024-03-30,20240330,L2400019,ZAAUTO2024-1,0,Current,Current,Same,542378.22,Standard,False,False,False
2024-04-30,20240430,L2400019,ZAAUTO2024-1,0,Current,Current,Same,542378.22,Standard,False,False,False
2024-05-30,20240530,L2400019,ZAAUTO2024-1,0,Current,Current,Same,542378.22,Standard,False,False,False
2024-06-30,20240630,L2400019,ZAAUTO2024-1,0,Current,Current,Same,542378.22,Standard,False,False,False
2024-07-30,20240730,L2400019,ZAAUTO2024-1,0,Current,Current,Same,542378.22,Standard,False,False,False
2024-08-30,20240830,L2400019,ZAAUTO2024-1,0,Current,Current,Same,542378.22,Standard,False,False,False
2024-09-30,20240930,L2400019,ZAAUTO2024-1,0,Current,Current,Same,542378.22,Standard,False,False,False
2024-10-30,20241030,L2400019,ZAAUTO2024-1,0,Current,Current,Same,542378.22,Standard,False,False,False
2023-11-30,20231130,L2400020,ZAAUTO2024-1,142,90+ DPD,Current,Same,1784493.01,NPA,False,True,False
2023-12-30,20231230,L2400020,ZAAUTO2024-1,142,90+ DPD,90+ DPD,Same,1784493.01,NPA,False,False,False
2024-01-30,20240130,L2400020,ZAAUTO2024-1,142,90+ DPD,90+ DPD,Same,1784493.01,NPA,False,False,False
2024-02-29,20240229,L2400020,ZAAUTO2024-1,142,90+ DPD,90+ DPD,Same,1784493.01,NPA,False,False,False
2024-03-30,20240330,L2400020,ZAAUTO2024-1,142,90+ DPD,90+ DPD,Same,1784493.01,NPA,False,False,False
2024-04-30,20240430,L2400020,ZAAUTO2024-1,112,90+ DPD,90+ DPD,Same,1784493.01,NPA,False,False,False
2024-05-30,20240530,L2400020,ZAAUTO2024-1,112,90+ DPD,90+ DPD,Same,1784493.01,NPA,False,False,False
2024-06-30,20240630,L2400020,ZAAUTO2024-1,142,90+ DPD,90+ DPD,Same,1784493.01,NPA,False,True,False
2024-07-30,20240730,L2400020,ZAAUTO2024-1,142,90+ DPD,90+ DPD,Same,1784493.01,NPA,False,False,False
2024-08-30,20240830,L2400020,ZAAUTO2024-1,142,90+ DPD,90+ DPD,Same,1784493.01,NPA,False,False,False
2024-09-30,20240930,L2400020,ZAAUTO2024-1,142,90+ DPD,90+ DPD,Same,1784493.01,NPA,False,False,False
2024-10-30,20241030,L2400020,ZAAUTO2024-1,142,90+ DPD,90+ DPD,Same,1784493.01,NPA,False,False,False
2023-11-30,20231130,L2400021,ZAAUTO2024-1,30,30-59 DPD,Current,Same,170624.85,SMA-0,False,False,False
2023-12-30,20231230,L2400021,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,170624.85,SMA-0,False,False,False
2024-01-30,20240130,L2400021,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,170624.85,SMA-0,False,False,False
2024-02-29,20240229,L2400021,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,170624.85,SMA-0,False,False,False
2024-03-30,20240330,L2400021,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,170624.85,Standard,True,False,False
2024-04-30,20240430,L2400021,ZAAUTO2024-1,0,Current,Current,Same,170624.85,Standard,False,False,False
2024-05-30,20240530,L2400021,ZAAUTO2024-1,0,Current,Current,Same,170624.85,Standard,False,False,False
2024-06-30,20240630,L2400021,ZAAUTO2024-1,0,Current,Current,Same,170624.85,Standard,False,False,False
2024-07-30,20240730,L2400021,ZAAUTO2024-1,0,Current,Current,Same,170624.85,Standard,False,False,False
2024-08-30,20240830,L2400021,ZAAUTO2024-1,0,Current,Current,Same,170624.85,Standard,False,False,False
2024-09-30,20240930,L2400021,ZAAUTO2024-1,0,Current,Current,Same,170624.85,Standard,False,False,False
2024-10-30,20241030,L2400021,ZAAUTO2024-1,0,Current,Current,Same,170624.85,Standard,False,False,False
2023-11-30,20231130,L2400022,ZAAUTO2024-1,0,Current,Current,Same,414941.25,Standard,False,False,False
2023-12-30,20231230,L2400022,ZAAUTO2024-1,0,Current,Current,Same,414941.25,Standard,False,False,False
2024-01-30,20240130,L2400022,ZAAUTO2024-1,0,Current,Current,Same,414941.25,Standard,False,False,False
2024-02-29,20240229,L2400022,ZAAUTO2024-1,0,Current,Current,Same,414941.25,Standard,False,False,False
2024-03-30,20240330,L2400022,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,414941.25,SMA-0,False,False,False
2024-04-30,20240430,L2400022,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,414941.25,SMA-0,False,False,False
2024-05-30,20240530,L2400022,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,414941.25,Standard,True,False,False
2024-06-30,20240630,L2400022,ZAAUTO2024-1,0,Current,Current,Same,414941.25,Standard,False,False,False
2024-07-30,20240730,L2400022,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,414941.25,SMA-0,False,False,False
2024-08-30,20240830,L2400022,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,414941.25,Standard,True,False,False
2024-09-30,20240930,L2400022,ZAAUTO2024-1,0,Current,Current,Same,414941.25,Standard,False,False,False
2024-10-30,20241030,L2400022,ZAAUTO2024-1,0,Current,Current,Same,414941.25,Standard,False,False,False
2023-11-30,20231130,L2400023,ZAAUTO2024-1,90,90+ DPD,Current,Same,1082365.93,NPA,False,False,False
2023-12-30,20231230,L2400023,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,1082365.93,NPA,False,False,False
2024-01-30,20240130,L2400023,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,1082365.93,NPA,False,False,False
2024-02-29,20240229,L2400023,ZAAUTO2024-1,60,60-89 DPD,90+ DPD,Backward Roll,1082365.93,SMA-1,False,False,False
2024-03-30,20240330,L2400023,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,1082365.93,SMA-1,False,False,False
2024-04-30,20240430,L2400023,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,1082365.93,SMA-1,False,False,False
2024-05-30,20240530,L2400023,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,1082365.93,SMA-0,False,False,False
2024-06-30,20240630,L2400023,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,1082365.93,Standard,True,False,False
2024-07-30,20240730,L2400023,ZAAUTO2024-1,0,Current,Current,Same,1082365.93,Standard,False,False,False
2024-08-30,20240830,L2400023,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,1082365.93,SMA-0,False,False,False
2024-09-30,20240930,L2400023,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,1082365.93,SMA-0,False,False,False
2024-10-30,20241030,L2400023,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,1082365.93,Standard,True,False,False
2023-11-30,20231130,L2400024,ZAAUTO2024-1,0,Current,Current,Same,161820.86,Standard,False,False,False
2023-12-30,20231230,L2400024,ZAAUTO2024-1,0,Current,Current,Same,161820.86,Standard,False,False,False
2024-01-30,20240130,L2400024,ZAAUTO2024-1,0,Current,Current,Same,161820.86,Standard,False,False,False
2024-02-29,20240229,L2400024,ZAAUTO2024-1,0,Current,Current,Same,161820.86,Standard,False,False,False
2024-03-30,20240330,L2400024,ZAAUTO2024-1,0,Current,Current,Same,161820.86,Standard,False,False,False
2024-04-30,20240430,L2400024,ZAAUTO2024-1,0,Current,Current,Same,161820.86,Standard,False,False,False
2024-05-30,20240530,L2400024,ZAAUTO2024-1,0,Current,Current,Same,161820.86,Standard,False,False,False
2024-06-30,20240630,L2400024,ZAAUTO2024-1,0,Current,Current,Same,161820.86,Standard,False,False,False
2024-07-30,20240730,L2400024,ZAAUTO2024-1,0,Current,Current,Same,161820.86,Standard,False,False,False
2024-08-30,20240830,L2400024,ZAAUTO2024-1,0,Current,Current,Same,161820.86,Standard,False,False,False
2024-09-30,20240930,L2400024,ZAAUTO2024-1,0,Current,Current,Same,161820.86,Standard,False,False,False
2024-10-30,20241030,L2400024,ZAAUTO2024-1,0,Current,Current,Same,161820.86,Standard,False,False,False
2023-11-30,20231130,L2400025,ZAAUTO2024-1,109,90+ DPD,Current,Same,130751.26,NPA,False,False,False
2023-12-30,20231230,L2400025,ZAAUTO2024-1,109,90+ DPD,90+ DPD,Same,130751.26,NPA,False,False,False
2024-01-30,20240130,L2400025,ZAAUTO2024-1,109,90+ DPD,90+ DPD,Same,130751.26,NPA,False,False,False
2024-02-29,20240229,L2400025,ZAAUTO2024-1,109,90+ DPD,90+ DPD,Same,130751.26,NPA,False,False,False
2024-03-30,20240330,L2400025,ZAAUTO2024-1,109,90+ DPD,90+ DPD,Same,130751.26,NPA,False,False,False
2024-04-30,20240430,L2400025,ZAAUTO2024-1,109,90+ DPD,90+ DPD,Same,130751.26,NPA,False,False,False
2024-05-30,20240530,L2400025,ZAAUTO2024-1,109,90+ DPD,90+ DPD,Same,130751.26,NPA,False,False,False
2024-06-30,20240630,L2400025,ZAAUTO2024-1,79,60-89 DPD,90+ DPD,Backward Roll,130751.26,SMA-2,False,False,False
2024-07-30,20240730,L2400025,ZAAUTO2024-1,79,60-89 DPD,60-89 DPD,Same,130751.26,SMA-2,False,False,False
2024-08-30,20240830,L2400025,ZAAUTO2024-1,79,60-89 DPD,60-89 DPD,Same,130751.26,SMA-2,False,False,False
2024-09-30,20240930,L2400025,ZAAUTO2024-1,79,60-89 DPD,60-89 DPD,Same,130751.26,SMA-2,False,False,False
2024-10-30,20241030,L2400025,ZAAUTO2024-1,79,60-89 DPD,60-89 DPD,Same,130751.26,SMA-2,False,False,False
2023-11-30,20231130,L2400026,ZAAUTO2024-1,147,90+ DPD,Current,Same,321190.11,NPA,False,True,False
2023-12-30,20231230,L2400026,ZAAUTO2024-1,177,90+ DPD,90+ DPD,Same,321190.11,NPA,False,True,False
2024-01-30,20240130,L2400026,ZAAUTO2024-1,147,90+ DPD,90+ DPD,Same,321190.11,NPA,False,False,False
2024-02-29,20240229,L2400026,ZAAUTO2024-1,117,90+ DPD,90+ DPD,Same,321190.11,NPA,False,False,False
2024-03-30,20240330,L2400026,ZAAUTO2024-1,117,90+ DPD,90+ DPD,Same,321190.11,NPA,False,False,False
2024-04-30,20240430,L2400026,ZAAUTO2024-1,87,60-89 DPD,90+ DPD,Backward Roll,321190.11,SMA-2,False,False,False
2024-05-30,20240530,L2400026,ZAAUTO2024-1,87,60-89 DPD,60-89 DPD,Same,321190.11,SMA-2,False,False,False
2024-06-30,20240630,L2400026,ZAAUTO2024-1,87,60-89 DPD,60-89 DPD,Same,321190.11,SMA-2,False,False,False
2024-07-30,20240730,L2400026,ZAAUTO2024-1,117,90+ DPD,60-89 DPD,Forward Roll,321190.11,NPA,False,False,False
2024-08-30,20240830,L2400026,ZAAUTO2024-1,117,90+ DPD,90+ DPD,Same,321190.11,NPA,False,False,False
2024-09-30,20240930,L2400026,ZAAUTO2024-1,117,90+ DPD,90+ DPD,Same,321190.11,NPA,False,False,False
2024-10-30,20241030,L2400026,ZAAUTO2024-1,117,90+ DPD,90+ DPD,Same,321190.11,NPA,False,False,False
2023-11-30,20231130,L2400027,ZAAUTO2024-1,60,60-89 DPD,Current,Same,133997.52,SMA-1,False,False,False
2023-12-30,20231230,L2400027,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,133997.52,SMA-1,False,False,False
2024-01-30,20240130,L2400027,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,133997.52,SMA-0,False,False,False
2024-02-29,20240229,L2400027,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,133997.52,Standard,True,False,False
2024-03-30,20240330,L2400027,ZAAUTO2024-1,0,Current,Current,Same,133997.52,Standard,False,False,False
2024-04-30,20240430,L2400027,ZAAUTO2024-1,0,Current,Current,Same,133997.52,Standard,False,False,False
2024-05-30,20240530,L2400027,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,133997.52,SMA-0,False,False,False
2024-06-30,20240630,L2400027,ZAAUTO2024-1,60,60-89 DPD,30-59 DPD,Forward Roll,133997.52,SMA-1,False,False,False
2024-07-30,20240730,L2400027,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,133997.52,SMA-0,False,False,False
2024-08-30,20240830,L2400027,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,133997.52,SMA-0,False,False,False
2024-09-30,20240930,L2400027,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,133997.52,Standard,True,False,False
2024-10-30,20241030,L2400027,ZAAUTO2024-1,0,Current,Current,Same,133997.52,Standard,False,False,False
2023-11-30,20231130,L2400028,ZAAUTO2024-1,0,Current,Current,Same,738112.74,Standard,False,False,False
2023-12-30,20231230,L2400028,ZAAUTO2024-1,0,Current,Current,Same,738112.74,Standard,False,False,False
2024-01-30,20240130,L2400028,ZAAUTO2024-1,12,1-29 DPD,Current,Forward Roll,738112.74,SMA-0,False,False,False
2024-02-29,20240229,L2400028,ZAAUTO2024-1,42,30-59 DPD,1-29 DPD,Forward Roll,738112.74,SMA-1,False,False,False
2024-03-30,20240330,L2400028,ZAAUTO2024-1,42,30-59 DPD,30-59 DPD,Same,738112.74,SMA-1,False,False,False
2024-04-30,20240430,L2400028,ZAAUTO2024-1,42,30-59 DPD,30-59 DPD,Same,738112.74,SMA-1,False,False,False
2024-05-30,20240530,L2400028,ZAAUTO2024-1,72,60-89 DPD,30-59 DPD,Forward Roll,738112.74,SMA-2,False,False,False
2024-06-30,20240630,L2400028,ZAAUTO2024-1,42,30-59 DPD,60-89 DPD,Backward Roll,738112.74,SMA-1,False,False,False
2024-07-30,20240730,L2400028,ZAAUTO2024-1,42,30-59 DPD,30-59 DPD,Same,738112.74,SMA-1,False,False,False
2024-08-30,20240830,L2400028,ZAAUTO2024-1,12,1-29 DPD,30-59 DPD,Backward Roll,738112.74,SMA-0,False,False,False
2024-09-30,20240930,L2400028,ZAAUTO2024-1,42,30-59 DPD,1-29 DPD,Forward Roll,738112.74,SMA-1,False,False,False
2024-10-30,20241030,L2400028,ZAAUTO2024-1,42,30-59 DPD,30-59 DPD,Same,738112.74,SMA-1,False,False,False
2023-11-30,20231130,L2400029,ZAAUTO2024-1,60,60-89 DPD,Current,Same,876243.86,SMA-1,False,False,False
2023-12-30,20231230,L2400029,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,876243.86,SMA-1,False,False,False
2024-01-30,20240130,L2400029,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,876243.86,SMA-1,False,False,False
2024-02-29,20240229,L2400029,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,876243.86,SMA-1,False,False,False
2024-03-30,20240330,L2400029,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,876243.86,SMA-1,False,False,False
2024-04-30,20240430,L2400029,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,876243.86,SMA-1,False,False,False
2024-05-30,20240530,L2400029,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,876243.86,SMA-1,False,False,False
2024-06-30,20240630,L2400029,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,876243.86,SMA-1,False,False,False
2024-07-30,20240730,L2400029,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,876243.86,SMA-1,False,False,False
2024-08-30,20240830,L2400029,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,876243.86,SMA-0,False,False,False
2024-09-30,20240930,L2400029,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,876243.86,SMA-0,False,False,False
2024-10-30,20241030,L2400029,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,876243.86,Standard,True,False,False
2023-11-30,20231130,L2400030,ZAAUTO2024-1,60,60-89 DPD,Current,Same,587638.57,SMA-1,False,False,False
2023-12-30,20231230,L2400030,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,587638.57,SMA-1,False,False,False
2024-01-30,20240130,L2400030,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,587638.57,SMA-1,False,False,False
2024-02-29,20240229,L2400030,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,587638.57,SMA-0,False,False,False
2024-03-30,20240330,L2400030,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,587638.57,SMA-0,False,False,False
2024-04-30,20240430,L2400030,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,587638.57,SMA-0,False,False,False
2024-05-30,20240530,L2400030,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,587638.57,Standard,True,False,False
2024-06-30,20240630,L2400030,ZAAUTO2024-1,0,Current,Current,Same,587638.57,Standard,False,False,False
2024-07-30,20240730,L2400030,ZAAUTO2024-1,0,Current,Current,Same,587638.57,Standard,False,False,False
2024-08-30,20240830,L2400030,ZAAUTO2024-1,0,Current,Current,Same,587638.57,Standard,False,False,False
2024-09-30,20240930,L2400030,ZAAUTO2024-1,0,Current,Current,Same,587638.57,Standard,False,False,False
2024-10-30,20241030,L2400030,ZAAUTO2024-1,0,Current,Current,Same,587638.57,Standard,False,False,False
2023-11-30,20231130,L2400031,ZAAUTO2024-1,0,Current,Current,Same,758140.73,Standard,False,False,False
2023-12-30,20231230,L2400031,ZAAUTO2024-1,0,Current,Current,Same,758140.73,Standard,False,False,False
2024-01-30,20240130,L2400031,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,758140.73,SMA-0,False,False,False
2024-02-29,20240229,L2400031,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,758140.73,Standard,True,False,False
2024-03-30,20240330,L2400031,ZAAUTO2024-1,0,Current,Current,Same,758140.73,Standard,False,False,False
2024-04-30,20240430,L2400031,ZAAUTO2024-1,0,Current,Current,Same,758140.73,Standard,False,False,False
2024-05-30,20240530,L2400031,ZAAUTO2024-1,0,Current,Current,Same,758140.73,Standard,False,False,False
2024-06-30,20240630,L2400031,ZAAUTO2024-1,0,Current,Current,Same,758140.73,Standard,False,False,False
2024-07-30,20240730,L2400031,ZAAUTO2024-1,0,Current,Current,Same,758140.73,Standard,False,False,False
2024-08-30,20240830,L2400031,ZAAUTO2024-1,0,Current,Current,Same,758140.73,Standard,False,False,False
2024-09-30,20240930,L2400031,ZAAUTO2024-1,0,Current,Current,Same,758140.73,Standard,False,False,False
2024-10-30,20241030,L2400031,ZAAUTO2024-1,0,Current,Current,Same,758140.73,Standard,False,False,False
2023-11-30,20231130,L2400032,ZAAUTO2024-1,60,60-89 DPD,Current,Same,2191268.27,SMA-1,False,False,False
2023-12-30,20231230,L2400032,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,2191268.27,SMA-0,False,False,False
2024-01-30,20240130,L2400032,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,2191268.27,Standard,True,False,False
2024-02-29,20240229,L2400032,ZAAUTO2024-1,0,Current,Current,Same,2191268.27,Standard,False,False,False
2024-03-30,20240330,L2400032,ZAAUTO2024-1,0,Current,Current,Same,2191268.27,Standard,False,False,False
2024-04-30,20240430,L2400032,ZAAUTO2024-1,0,Current,Current,Same,2191268.27,Standard,False,False,False
2024-05-30,20240530,L2400032,ZAAUTO2024-1,0,Current,Current,Same,2191268.27,Standard,False,False,False
2024-06-30,20240630,L2400032,ZAAUTO2024-1,0,Current,Current,Same,2191268.27,Standard,False,False,False
2024-07-30,20240730,L2400032,ZAAUTO2024-1,0,Current,Current,Same,2191268.27,Standard,False,False,False
2024-08-30,20240830,L2400032,ZAAUTO2024-1,0,Current,Current,Same,2191268.27,Standard,False,False,False
2024-09-30,20240930,L2400032,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,2191268.27,SMA-0,False,False,False
2024-10-30,20241030,L2400032,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,2191268.27,Standard,True,False,False
2023-11-30,20231130,L2400033,ZAAUTO2024-1,0,Current,Current,Same,525629.54,Standard,False,False,False
2023-12-30,20231230,L2400033,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,525629.54,SMA-0,False,False,False
2024-01-30,20240130,L2400033,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,525629.54,SMA-0,False,False,False
2024-02-29,20240229,L2400033,ZAAUTO2024-1,60,60-89 DPD,30-59 DPD,Forward Roll,525629.54,SMA-1,False,False,False
2024-03-30,20240330,L2400033,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,525629.54,SMA-1,False,False,False
2024-04-30,20240430,L2400033,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,525629.54,SMA-0,False,False,False
2024-05-30,20240530,L2400033,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,525629.54,SMA-0,False,False,False
2024-06-30,20240630,L2400033,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,525629.54,SMA-0,False,False,False
2024-07-30,20240730,L2400033,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,525629.54,SMA-0,False,False,False
2024-08-30,20240830,L2400033,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,525629.54,Standard,True,False,False
2024-09-30,20240930,L2400033,ZAAUTO2024-1,0,Current,Current,Same,525629.54,Standard,False,False,False
2024-10-30,20241030,L2400033,ZAAUTO2024-1,0,Current,Current,Same,525629.54,Standard,False,False,False
2023-11-30,20231130,L2400034,ZAAUTO2024-1,0,Current,Current,Same,886315.48,Standard,False,False,False
2023-12-30,20231230,L2400034,ZAAUTO2024-1,0,Current,Current,Same,886315.48,Standard,False,False,False
2024-01-30,20240130,L2400034,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,886315.48,SMA-0,False,False,False
2024-02-29,20240229,L2400034,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,886315.48,SMA-0,False,False,False
2024-03-30,20240330,L2400034,ZAAUTO2024-1,60,60-89 DPD,30-59 DPD,Forward Roll,886315.48,SMA-1,False,False,False
2024-04-30,20240430,L2400034,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,886315.48,SMA-1,False,False,False
2024-05-30,20240530,L2400034,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,886315.48,SMA-1,False,False,False
2024-06-30,20240630,L2400034,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,886315.48,SMA-1,False,False,False
2024-07-30,20240730,L2400034,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,886315.48,SMA-1,False,False,False
2024-08-30,20240830,L2400034,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,886315.48,SMA-0,False,False,False
2024-09-30,20240930,L2400034,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,886315.48,Standard,True,False,False
2024-10-30,20241030,L2400034,ZAAUTO2024-1,0,Current,Current,Same,886315.48,Standard,False,False,False
2023-11-30,20231130,L2400035,ZAAUTO2024-1,30,30-59 DPD,Current,Same,189879.87,SMA-0,False,False,False
2023-12-30,20231230,L2400035,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,189879.87,Standard,True,False,False
2024-01-30,20240130,L2400035,ZAAUTO2024-1,0,Current,Current,Same,189879.87,Standard,False,False,False
2024-02-29,20240229,L2400035,ZAAUTO2024-1,0,Current,Current,Same,189879.87,Standard,False,False,False
2024-03-30,20240330,L2400035,ZAAUTO2024-1,0,Current,Current,Same,189879.87,Standard,False,False,False
2024-04-30,20240430,L2400035,ZAAUTO2024-1,0,Current,Current,Same,189879.87,Standard,False,False,False
2024-05-30,20240530,L2400035,ZAAUTO2024-1,0,Current,Current,Same,189879.87,Standard,False,False,False
2024-06-30,20240630,L2400035,ZAAUTO2024-1,0,Current,Current,Same,189879.87,Standard,False,False,False
2024-07-30,20240730,L2400035,ZAAUTO2024-1,0,Current,Current,Same,189879.87,Standard,False,False,False
2024-08-30,20240830,L2400035,ZAAUTO2024-1,0,Current,Current,Same,189879.87,Standard,False,False,False
2024-09-30,20240930,L2400035,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,189879.87,SMA-0,False,False,False
